OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,GEOID_Data,Census_Tra,County,County_ID,Region,ind_id,ind_defini,reportyear,race_eth_c,race_eth_n,geotype,geotypeval,F8,Tract_Num,geoname,county_nam,county_fip,region_nam,region_cod,strata_one,strata_o_1,strata_two,strata_t_1,numerator,denominato,estimate,ll_95ci,ul_95ci,se,rse,CA_decile,CA_RR,version,PCT_overcr,ObjectID,Shape_Leng,Shape__Area,Shape__Length
7799,06,071,001307,06071001307,13.07,14000US06071001307,06071001307,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001307,1,6071001307,13.07,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,42,1011,4.2,0,9.43171025705,2.66923992706,63.553331597,NA,0.525,Mon Nov 06 12:46:42 2017,4.15430267062,5254,0.0490890824304,1873676.16015625,5794.93729411669
7800,06,071,001813,06071001813,18.13,14000US06071001813,06071001813,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001813,1,6071001813,18.13,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,388,933,41.5,24.9893792498,58.0106207502,8.42378609702,20.298279752,NA,5.1875,Mon Nov 06 12:46:42 2017,41.5862808146,5277,0.0621516257535,2262814.67578125,7712.2146708675
7801,06,001,443104,06001443104,4431.04,14000US06001443104,06001443104,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001443104,1,6001443104,4431.04,Alameda,06001,Bay Area,01,NA,NA,NA,NA,80,1587,5,0,10.3205036573,2.71454268228,54.290853646,NA,0.625,Mon Nov 06 12:46:42 2017,5.04095778198,302,0.0650510057688,2942157.421875,8047.50378771327
7802,06,001,444601,06001444601,4446.01,14000US06001444601,06001444601,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001444601,1,6001444601,4446.01,Alameda,06001,Bay Area,01,NA,NA,NA,NA,2,1396,0.1,0,3.6042753426,1.78789558296,1787.895583,NA,0.0125,Mon Nov 06 12:46:42 2017,0.143266475645,314,0.0750520558622,4867084.44921875,9338.93188043166
7803,06,037,541605,06037541605,5416.05,14000US06037541605,06037541605,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037541605,1,6037541605,5416.05,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,258,1237,20.9,9.62357446937,32.1764255306,5.75327833195,27.527647521,NA,2.6125,Mon Nov 06 12:46:42 2017,20.8569118836,2822,0.0432464313156,1262714.58203125,5151.65968955967
7804,06,037,541801,06037541801,5418.01,14000US06037541801,06037541801,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037541801,1,6037541801,5418.01,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,286,1093,26.2,15.0916379036,37.3083620964,5.66753168185,21.631800312,NA,3.275,Mon Nov 06 12:46:42 2017,26.1665141812,2825,0.0360697989361,1040701.8359375,4506.61822963071
7805,06,071,000605,06071000605,6.05,14000US06071000605,06071000605,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071000605,1,6071000605,6.05,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,227,1127,20.1,10.7000626068,29.4999373932,4.79588642512,23.860131468,NA,2.5125,Mon Nov 06 12:46:42 2017,20.1419698314,5226,0.0493128471939,1866834.4609375,5820.93348581871
7806,06,037,990200,06037990200,9902,14000US06037990200,06037990200,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.930256442718,302017249.441406,114681.942152274
7807,06,037,980006,06037980006,9800.06,14000US06037980006,06037980006,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.108443878836,4864287.1953125,14041.7624074452
7808,06,037,980020,06037980020,9800.20,14000US06037980020,06037980020,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.192552966345,12511610.453125,22316.6233138576
7809,06,075,980900,06075980900,9809,14000US06075980900,06075980900,San Francisco,06075,Bay Area Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.0968073575799,6161331.3671875,11945.1697399414
7810,06,037,980022,06037980022,9800.22,14000US06037980022,06037980022,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.120524721503,9221398.48828125,15013.2816342614
7811,06,037,980024,06037980024,9800.24,14000US06037980024,06037980024,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.143239362468,12138006.6640625,17050.6754231585
7812,06,037,980025,06037980025,9800.25,14000US06037980025,06037980025,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.0949084794359,4312694.80859375,11063.7685774154
7813,06,037,980026,06037980026,9800.26,14000US06037980026,06037980026,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.321098130441,20396583.5234375,37922.3516507857
7814,06,037,980010,06037980010,9800.10,14000US06037980010,06037980010,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.109057351188,5602460.140625,13484.4505695333
7815,06,037,980013,06037980013,9800.13,14000US06037980013,06037980013,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.101401113262,7728195.7109375,12611.7431950253
7816,06,037,980014,06037980014,9800.14,14000US06037980014,06037980014,Los Angeles,06037,Los Angeles Region,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.198142314521,10815194.3085938,25071.079586885
7817,06,109,985202,06109985202,9852.02,14000US06109985202,06109985202,Tuolumne,06109,Rural Areas,0, , ,0, , , ,0, ,0, , , , , , , , ,0,0,0,0,0,0, , ,0, ,0,0,0.034149215361,1168785.328125,4265.95331443893
7818,06,071,001704,06071001704,17.04,14000US06071001704,06071001704,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001704,1,6071001704,17.04,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,166,1396,11.9,4.53104526485,19.2689547351,3.75967078324,31.593872128,NA,1.4875,Mon Nov 06 12:46:42 2017,11.8911174785,5267,0.0581583491324,2972571.5,6956.49179939653
7819,06,071,001810,06071001810,18.10,14000US06071001810,06071001810,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001810,1,6071001810,18.1,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,205,1228,16.7,7.68159820996,25.71840179,4.60122540308,27.552247923,NA,2.0875,Mon Nov 06 12:46:42 2017,16.6938110749,5275,0.0412645873804,1442781.0234375,4921.19502822048
7820,06,071,002013,06071002013,20.13,14000US06071002013,06071002013,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071002013,1,6071002013,20.13,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,0,1581,0,0,4.21255103686,2.14926073309,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,5284,0.0581411052332,2985564.16015625,6987.9670462582
7821,06,071,002101,06071002101,21.01,14000US06071002101,06071002101,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071002101,1,6071002101,21.01,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,30,1183,2.5,0,7.65654791689,2.63089179433,105.23567177,NA,0.3125,Mon Nov 06 12:46:42 2017,2.53592561285,5305,0.0453142048635,1734511.74609375,5690.76054108523
7822,06,071,001101,06071001101,11.01,14000US06071001101,06071001101,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001101,1,6071001101,11.01,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,184,1138,16.2,3.72629565302,28.673704347,6.36413487091,39.284783154,NA,2.025,Mon Nov 06 12:46:42 2017,16.1687170475,5249,0.0391525318846,1156509.078125,4610.94480817585
7823,06,071,001804,06071001804,18.04,14000US06071001804,06071001804,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001804,1,6071001804,18.04,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,75,1451,5.2,0,11.0431590704,2.98120360735,57.330838603,NA,0.65,Mon Nov 06 12:46:42 2017,5.16884906961,5271,0.0490924975191,2221875.70703125,5969.56116379175
7824,06,001,450746,06001450746,4507.46,14000US06001450746,06001450746,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001450746,1,6001450746,4507.46,Alameda,06001,Bay Area,01,NA,NA,NA,NA,0,1084,0,0,6.06607349307,3.09493545565,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,336,0.0661728136771,2772511.51171875,8397.04982977286
7825,06,001,451505,06001451505,4515.05,14000US06001451505,06001451505,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001451505,1,6001451505,4515.05,Alameda,06001,Bay Area,01,NA,NA,NA,NA,0,1143,0,0,5.72906941012,2.922994597,Inf,NA,0,Mon Nov 06 12:46:42 2017,0,351,0.0491210626612,2197020.30078125,6158.79205899144
7826,06,001,983200,06001983200,9832,14000US06001983200,06001983200,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2011-2015,9,Total,CT,06001983200,1,6001983200,9832,Alameda,06001,Bay Area,01,NA,NA,NA,NA,11,250,4.4,4.27588189567,4.52411810433,0.0633255634325,1.4392173507,NA,0.536585365854,Mon Nov 06 12:54:30 2017,4.4,8285,0.0359422331896,1028284.8046875,4380.46901741014
7827,06,037,541802,06037541802,5418.02,14000US06037541802,06037541802,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037541802,1,6037541802,5418.02,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,384,1125,34.1,22.1067258927,46.0932741073,6.11901740166,17.944332556,NA,4.2625,Mon Nov 06 12:46:42 2017,34.1333333333,2826,0.0453175732609,1593159.5234375,5513.26689789519
7828,06,037,542000,06037542000,5420,14000US06037542000,06037542000,Los Angeles,06037,Los Angeles Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06037542000,1,6037542000,5420,Los Angeles,06037,Southern California,14,NA,NA,NA,NA,232,1140,20.3,9.95597821051,30.6440217895,5.27756213749,25.997843042,NA,2.5375,Mon Nov 06 12:46:42 2017,20.350877193,2827,0.0409240141699,1424475.2421875,5118.32677196946
7829,06,001,451506,06001451506,4515.06,14000US06001451506,06001451506,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001451506,1,6001451506,4515.06,Alameda,06001,Bay Area,01,NA,NA,NA,NA,102,953,10.7,0.200686607631,21.1993133924,5.35679254713,50.063481749,NA,1.3375,Mon Nov 06 12:46:42 2017,10.703043022,352,0.0464274818814,1361276.68359375,5509.11789600224
7830,06,001,451704,06001451704,4517.04,14000US06001451704,06001451704,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001451704,1,6001451704,4517.04,Alameda,06001,Bay Area,01,NA,NA,NA,NA,26,1597,1.6,0,5.41462720528,1.94623837004,121.63989813,NA,0.2,Mon Nov 06 12:46:42 2017,1.62805259862,357,0.0595009052728,3205490.95703125,7347.69896467665
7831,06,071,001809,06071001809,18.09,14000US06071001809,06071001809,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001809,1,6071001809,18.09,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,142,1246,11.4,1.68442887331,21.1155711267,4.95692404423,43.481789862,NA,1.425,Mon Nov 06 12:46:42 2017,11.3964686998,5274,0.06652363401,3432202.1640625,7917.5634028062
7832,06,071,001905,06071001905,19.05,14000US06071001905,06071001905,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001905,1,6071001905,19.05,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,142,1772,8.1,3.45319148936,12.7468085106,2.37082066869,29.269390972,NA,1.0125,Mon Nov 06 12:46:42 2017,8.01354401806,5280,0.174802212956,21357793.3046875,20467.1600791572
7833,06,071,002033,06071002033,20.33,14000US06071002033,06071002033,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071002033,1,6071002033,20.33,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,68,2349,2.9,0.446573242999,5.353426757,1.25174834541,43.163736049,NA,0.3625,Mon Nov 06 12:46:42 2017,2.89484887186,5299,0.0735882651348,4717500.12890625,8895.59806210654
7834,06,071,002023,06071002023,20.23,14000US06071002023,06071002023,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071002023,1,6071002023,20.23,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,80,2219,3.6,0.186013907293,7.01398609271,1.74182963914,48.384156643,NA,0.45,Mon Nov 06 12:46:42 2017,3.60522757999,5293,0.0565570680451,2194994.359375,6979.85316476533
7835,06,071,002018,06071002018,20.18,14000US06071002018,06071002018,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071002018,1,6071002018,20.18,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,23,1657,1.4,0,5.04720323592,1.86081797751,132.91556982,NA,0.175,Mon Nov 06 12:46:42 2017,1.38805069403,5289,0.0682058320625,3809604.19921875,8268.8400089408
7836,06,071,001806,06071001806,18.06,14000US06071001806,06071001806,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001806,1,6071001806,18.06,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,79,1323,6,0,14.0994989478,4.13239742234,68.873290372,NA,0.75,Mon Nov 06 12:46:42 2017,5.97127739985,5272,0.0490888971103,2132187.74609375,5963.66730914642
7837,06,001,405902,06001405902,4059.02,14000US06001405902,06001405902,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001405902,1,6001405902,4059.02,Alameda,06001,Bay Area,01,NA,NA,NA,NA,147,940,15.6,7.16058740638,24.0394125936,4.30582275185,27.601427896,NA,1.95,Mon Nov 06 12:46:42 2017,15.6382978723,61,0.0309650392593,781588.29296875,3796.628856797
7838,06,001,410500,06001410500,4105,14000US06001410500,06001410500,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001410500,1,6001410500,4105,Alameda,06001,Bay Area,01,NA,NA,NA,NA,30,1066,2.8,0,8.25748952743,2.78443343236,99.444051156,NA,0.35,Mon Nov 06 12:46:42 2017,2.81425891182,110,0.0394063403486,1162646.8359375,5152.56112702474
7839,06,001,425104,06001425104,4251.04,14000US06001425104,06001425104,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001425104,1,6001425104,4251.04,Alameda,06001,Bay Area,01,NA,NA,NA,NA,29,1555,1.9,0,4.35631824505,1.25322359441,65.959136548,NA,0.2375,Mon Nov 06 12:46:42 2017,1.86495176849,153,0.0481441600496,1748511.859375,5902.03122791809
7840,06,001,433104,06001433104,4331.04,14000US06001433104,06001433104,Alameda,06001,Bay Area Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06001433104,1,6001433104,4331.04,Alameda,06001,Bay Area,01,NA,NA,NA,NA,135,1543,8.8,4.40438920103,13.195610799,2.24265857091,25.484756488,NA,1.1,Mon Nov 06 12:46:42 2017,8.74918988983,197,0.0463020706513,1686243.0546875,5680.82337679994
7841,06,071,001808,06071001808,18.08,14000US06071001808,06071001808,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001808,1,6071001808,18.08,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,104,1278,8.1,2.0327564667,14.1672435333,3.09553241495,38.216449567,NA,1.0125,Mon Nov 06 12:46:42 2017,8.13771517997,5273,0.0475664991256,1649680.2890625,5790.68612820298
7842,06,071,001812,06071001812,18.12,14000US06071001812,06071001812,San Bernardino,06071,Inland Empire Region,137,Percent of household overcrowding (> 1.0 persons per room) and severe overcrowding (> 1.5 persons per room),2006-2010,9,Total,CT,06071001812,1,6071001812,18.12,San Bernardino,06071,Southern California,14,NA,NA,NA,NA,298,1040,28.7,13.0134644675,44.3865355325,8.00333445535,27.886182771,NA,3.5875,Mon Nov 06 12:46:42 2017,28.6538461538,5276,0.0412236274493,1297140.41015625,5122.17969400953
